,DEPTH_M,DIAMETER_MM,LENGTH_M,JOB_COST,JOB_TYPE_Replace,MATERIAL_CI,MATERIAL_ST
4256,2.83,90,21.62,8949.454966,1,0,1
4257,2.66,63,11.53,4546.9758409999995,1,1,0
4258,1.9,63,10.8,3207.5602280000003,1,0,0
4259,2.42,250,46.75,28793.391310000003,1,0,1
4260,1.86,90,22.59,5767.313002000001,1,0,0
4261,2.01,125,28.46,9846.699594,1,1,0
4262,3.15,250,33.76,32755.30615,1,0,0
4263,1.87,90,29.64,6131.567456000001,1,0,0
4264,1.39,63,13.0,1994.544559,1,0,0
4265,1.64,90,35.63,6878.746161,1,0,1
4266,2.58,63,23.52,5552.9717200000005,1,0,0
4267,2.03,125,29.89,8573.171918,1,1,0
4268,2.9,90,46.35,9821.262661,1,0,0
4269,3.79,200,16.75,22327.87202,1,0,0
4270,4.13,90,19.4,13026.87137,1,0,1
4271,2.92,90,10.97,6102.880475999999,1,0,0
4272,2.23,200,41.58,22316.29785,1,0,0
4273,1.62,63,35.61,4269.115745,1,0,0
4274,2.56,63,37.7,6161.114781,1,0,0
4275,3.09,125,44.58,18438.83861,1,0,1
4276,4.68,200,23.63,34696.91043,1,0,0
4277,2.66,63,16.58,4290.430646,1,1,0
4278,3.59,63,19.52,7321.090770000001,1,0,1
4279,3.54,63,22.9,7080.506968000001,1,0,0
4280,2.14,50,33.17,3972.6719350000003,1,0,0
4281,2.84,90,17.34,8062.923279000001,1,1,0
4282,2.08,90,29.33,7580.799143000001,1,0,1
4283,1.52,50,14.18,2199.577308,1,0,1
4284,2.35,90,24.35,7737.576020999999,1,0,0
4285,2.15,250,9.76,13521.585219999999,1,0,0
4286,3.57,90,31.37,13251.30379,1,0,1
4287,3.22,125,15.68,13743.1691,1,0,1
4288,2.76,63,13.08,4847.088416,1,1,0
4289,4.46,90,39.38,16484.84489,1,0,0
4290,3.63,125,16.89,12599.901259999999,1,0,1
4291,3.49,315,20.63,34589.7239,1,0,1
4292,1.39,90,27.57,4211.265083,1,0,0
4293,1.67,90,13.42,3899.265546,1,0,0
4294,2.67,63,35.41,6498.116695000001,1,0,0
4295,1.66,250,16.51,10749.45601,1,1,0
4296,2.11,90,20.74,6821.820256,1,0,1
4297,2.37,200,23.19,14279.46451,1,1,0
4298,2.94,125,46.95,17579.71171,1,0,1
4299,1.99,50,14.18,2570.993903,1,0,0
4300,4.74,90,12.45,13759.79171,1,0,1
4301,3.65,90,36.46,16264.820419999998,1,1,0
4302,1.1,125,14.14,3966.723946,1,0,0
4303,2.77,63,25.02,6810.574795,1,0,1
4304,3.5,63,17.09,7483.270565999999,1,0,1
4305,1.69,63,18.45,3937.8747799999996,1,1,0
4306,2.41,90,13.77,6272.191681,1,0,1
4307,2.16,90,14.67,5397.342973,1,0,0
4308,1.45,90,34.34,6263.532537,1,0,0
4309,3.77,63,15.11,6223.300545,1,0,0
4310,2.55,63,16.96,5177.805513,1,0,1
4311,1.55,90,18.94,3857.1236799999997,1,0,0
4312,1.91,200,13.87,9251.255736,1,0,0
4313,2.39,450,15.34,32664.448889999996,1,0,0
4314,2.08,63,27.11,5243.523454,1,0,0
4315,1.35,63,19.22,2764.100525,1,1,0
4316,1.92,125,11.5,5728.75163,1,1,0
4317,2.35,63,33.4,5767.754636,1,0,1
4318,2.55,125,11.85,8480.353290000001,1,0,0
4319,4.7,63,26.52,11197.28328,1,1,0
4320,4.39,90,44.79,16279.612219999999,1,0,0
4321,1.29,63,17.41,2776.541228,1,1,0
4322,3.78,125,33.13,19972.81166,1,1,0
4323,3.49,90,22.31,10344.47565,1,1,0
4324,2.31,50,19.38,3497.1752189999997,1,0,0
4325,3.06,50,39.36,5934.074842,1,0,0
4326,1.91,315,15.97,18999.83454,1,0,0
4327,2.54,250,33.82,30834.432360000003,1,1,0
4328,1.43,63,19.37,3271.394775,1,0,0
4329,4.08,50,30.19,7674.994601,1,0,0
4330,1.34,90,34.41,4673.804614,1,0,0
4331,4.13,63,22.94,10265.11514,1,1,0
4332,3.94,90,28.69,12106.72638,1,1,0
4333,2.22,250,22.96,21109.83789,1,1,0
4334,2.79,90,14.72,7666.921444,1,0,0
4335,3.17,63,18.09,7099.75138,1,0,0
4336,1.74,90,16.74,4107.782717,1,1,0
4337,3.23,50,46.31,6592.392286,1,0,0
4338,2.48,90,28.97,9907.175639000001,1,1,0
4339,2.12,90,14.01,4682.839144,1,0,0
4340,1.78,90,10.47,3952.406951,1,0,0
4341,2.08,90,17.8,5508.945109,1,1,0
4342,3.36,90,47.7,14532.114630000002,1,0,0
4343,2.16,50,37.78,4725.044961,1,0,0
4344,3.11,90,19.59,9929.612733,1,0,0
4345,2.76,200,30.77,21487.76761,1,0,0
4346,2.87,90,33.68,11662.59691,1,0,1
4347,2.17,200,16.88,13108.05145,1,0,0
4348,1.97,200,36.35,17386.472019999997,1,0,1
4349,4.21,200,31.54,36930.35108,1,0,0
4350,2.21,90,33.46,7374.217605,1,0,0
4351,3.65,63,20.76,7152.020578000001,1,0,0
4352,2.99,63,24.32,6715.13147,1,1,0
4353,1.72,200,13.52,10739.77786,1,0,0
4354,2.94,250,19.35,20338.16967,1,1,0
4355,2.18,315,31.37,27833.031260000003,1,0,0
4356,2.16,125,37.15,9224.137317,1,0,1
4357,2.85,315,17.68,27792.26312,1,0,1
4358,1.82,63,20.73,4563.803765,1,0,1
4359,2.24,90,30.24,10419.344140000001,1,0,0
4360,3.16,125,19.35,13894.368530000002,1,0,0
4361,2.23,450,20.78,34116.98206,1,0,1
4362,1.94,63,22.26,4622.913434,1,0,0
4363,1.88,90,26.13,6543.697384,1,0,1
4364,1.93,63,35.51,5136.036904,1,0,1
4365,1.32,315,12.87,9828.575144,1,0,0
4366,2.96,125,28.17,14699.20663,1,0,0
4367,2.37,63,19.34,5194.983475,1,0,1
4368,2.28,50,20.26,4112.879505,1,0,1
4369,3.23,90,47.32,15633.98821,1,0,0
4370,2.85,50,32.91,5768.854493,1,0,0
4371,2.22,90,12.65,5255.740756,1,0,1
4372,2.5,50,14.52,3531.543165,1,0,1
4373,3.01,200,21.97,24511.88137,1,1,0
4374,3.23,50,47.71,8329.814674,1,1,0
4375,1.65,200,21.18,9565.073187,1,1,0
4376,4.51,50,17.21,6849.255343000001,1,0,0
4377,1.85,200,11.08,8600.057348,1,0,0
4378,3.2,50,14.76,4242.005988,1,0,0
4379,3.82,90,17.74,8964.911869,1,0,1
4380,2.42,50,31.88,4388.982007,1,0,0
4381,2.06,90,17.38,5758.374694,1,1,0
4382,2.16,125,23.03,10242.89917,1,1,0
4383,2.89,90,22.15,9293.528042,1,0,0
4384,1.69,200,20.49,11296.71618,1,0,0
4385,1.96,90,16.16,4938.451685,1,1,0
4386,2.96,63,12.12,5044.242354,1,0,0
4387,3.52,63,18.37,6641.414962,1,0,0
4388,2.46,90,20.57,6647.9795189999995,1,0,0
4389,1.22,250,26.2,10938.77577,1,0,0
4390,3.99,90,35.77,15996.056680000002,1,1,0
4391,3.15,200,24.51,23342.36041,1,0,0
4392,1.36,63,15.5,2430.07991,1,1,0
4393,1.16,450,41.26,24908.31725,1,0,1
4394,4.14,90,25.25,13168.7819,1,0,0
4395,2.39,63,23.99,4762.6887560000005,1,0,0
4396,3.56,125,31.5,19076.59177,1,0,0
4397,2.85,63,22.55,6310.611414999999,1,0,0
4398,1.92,90,26.26,6496.423836,1,0,0
4399,2.87,90,31.33,9423.19773,1,0,1
4400,1.61,250,17.53,13406.00662,1,0,0
4401,1.66,250,22.85,13810.8667,1,0,0
4402,2.95,200,20.79,21855.16625,1,1,0
4403,3.12,125,23.1,14390.14969,1,0,0
4404,1.65,250,19.07,11883.195759999999,1,1,0
4405,1.71,90,28.65,4541.543784,1,0,1
4406,3.09,450,16.92,42438.68241,1,0,0
4407,1.75,63,40.3,4886.577771,1,0,1
4408,3.18,125,37.07,13509.228180000002,1,1,0
4409,2.64,90,9.55,5959.824942,1,1,0
4410,2.67,90,34.98,9324.986126,1,1,0
4411,3.26,125,35.93,17450.789090000002,1,0,1
4412,1.89,63,30.92,4354.770429,1,0,0
4413,2.8,125,41.29,14202.8957,1,0,0
4414,3.7,90,21.21,13784.7181,1,1,0
4415,2.65,125,20.79,11365.47266,1,0,0
4416,4.57,90,22.87,12883.681709999999,1,1,0
4417,2.19,125,14.9,10855.842779999999,1,0,1
4418,1.79,63,29.98,4025.583047,1,0,1
4419,3.66,63,37.22,10695.97794,1,0,1
4420,1.24,90,25.2,3669.0522119999996,1,0,0
4421,3.65,90,14.14,9913.58472,1,0,0
4422,2.85,250,32.34,27359.367469999997,1,0,1
4423,2.25,63,9.65,2766.190177,1,0,0
4424,2.83,63,31.98,7740.5288709999995,1,0,0
4425,2.67,450,24.96,40001.56982,1,1,0
4426,2.34,63,17.85,3840.538603,1,0,0
4427,1.63,63,16.64,2807.374356,1,0,0
4428,3.61,63,20.01,7530.330579,1,0,0
4429,2.5,250,31.51,27124.44742,1,0,0
4430,2.03,125,24.34,9985.085566,1,0,0
4431,3.56,125,11.27,10121.227990000001,1,0,1
4432,3.27,90,32.07,10920.988140000001,1,0,0
4433,1.72,63,19.0,3481.8085109999997,1,0,1
4434,2.64,250,17.31,20595.21454,1,0,1
4435,2.86,90,16.67,6585.146349000001,1,1,0
4436,2.19,63,20.86,5056.081178,1,0,0
4437,2.38,315,16.04,21436.22548,1,0,0
4438,2.81,200,26.2,18805.645480000003,1,0,1
4439,4.64,200,27.41,36563.73965,1,0,0
4440,2.58,63,20.98,5149.466799,1,1,0
4441,2.72,315,26.49,24954.28478,1,0,0
4442,3.17,90,25.81,11118.62658,1,0,0
4443,1.82,90,20.0,5828.595678,1,0,1
4444,3.25,63,26.93,7492.603566,1,0,0
4445,2.45,63,22.06,5442.048946,1,1,0
4446,2.17,90,21.51,6475.570766,1,0,0
4447,3.04,90,16.07,7757.426845,1,1,0
4448,2.11,200,34.7,18882.36934,1,1,0
4449,3.22,63,12.94,5213.410309000001,1,0,0
4450,3.08,63,15.43,5581.293951,1,0,0
4451,1.48,90,17.89,3536.023021,1,1,0
4452,3.39,50,13.64,4788.379994,1,0,0
4453,2.66,63,43.43,7879.25907,1,1,0
4454,1.66,90,31.41,6169.876488,1,0,0
4455,1.77,90,27.35,6063.119892000001,1,0,0
4456,1.56,200,14.58,8900.860721,1,0,1
4457,3.22,125,19.43,13150.060140000001,1,0,1
4458,2.58,63,19.59,5981.07659,1,0,0
4459,2.23,450,27.13,36401.79504,1,0,0
4460,2.35,450,14.02,32893.1672,1,0,0
4461,3.82,90,10.22,7988.035425,1,0,1
4462,3.46,200,16.17,23491.91632,1,0,0
4463,2.85,63,44.92,6801.914573,1,1,0
4464,3.54,50,41.44,7928.949998,1,0,0
4465,2.32,63,12.15,3705.627529,1,0,0
4466,1.85,90,25.96,7078.931883,1,0,0
4467,3.15,125,46.15,15549.10654,1,0,0
4468,1.96,315,34.06,27572.067430000003,1,1,0
4469,2.13,63,43.84,6653.265182,1,0,0
4470,1.61,90,28.94,5003.061727,1,0,1
4471,2.49,63,15.29,4826.081416,1,0,0
4472,2.04,63,40.57,5028.483429,1,0,0
4473,1.75,125,20.8,7543.171567,1,1,0
4474,1.43,250,41.08,16524.77763,1,1,0
4475,2.59,50,16.85,3960.264805,1,0,0
4476,2.66,90,30.84,10407.15728,1,0,1
4477,2.68,125,13.37,9933.840084,1,0,0
4478,1.93,250,24.78,17193.33979,1,0,0
4479,2.86,125,29.73,13613.91749,1,0,1
4480,2.86,63,36.44,8491.20118,1,1,0
4481,4.13,200,30.96,31761.672919999997,1,0,1
4482,2.95,200,19.5,18223.44546,1,0,1
4483,2.24,63,27.06,5181.774992000001,1,0,0
4484,1.51,450,21.16,22308.43765,1,0,0
4485,2.12,63,19.17,4779.341822,1,0,0
4486,2.18,125,22.19,9840.311393,1,1,0
4487,1.62,63,25.42,3753.5784020000006,1,1,0
4488,3.51,90,29.79,11595.878270000001,1,0,0
4489,2.57,63,19.13,4843.8802350000005,1,1,0
4490,2.63,125,11.87,8568.941604000001,1,0,0
4491,3.14,90,17.77,8576.325112999999,1,0,0
4492,2.26,90,32.48,8355.058915000001,1,0,0
4493,1.39,250,11.74,8266.029782,1,1,0
4494,2.63,63,23.24,5671.6586369999995,1,0,0
4495,2.96,200,24.55,21535.07403,1,0,0
4496,1.72,63,12.89,3428.72087,1,1,0
4497,4.43,90,25.68,14319.24933,1,0,0
4498,2.3,125,11.79,7424.813787,1,1,0
4500,1.6,90,9.75,3766.240966,1,0,0
4501,2.74,250,31.51,31021.848860000002,1,0,1
4502,1.99,63,40.84,5472.7995789999995,1,0,1
4503,1.57,450,16.84,20586.4557,1,1,0
4504,1.53,90,17.7,5013.10795,1,0,0
4505,2.15,200,15.05,13544.80907,1,1,0
4506,4.9,63,24.37,13729.632130000002,1,1,0
4507,2.16,63,27.49,5026.027376,1,0,0
4508,1.07,125,22.57,5114.145616,1,1,0
4509,3.38,315,19.7,31139.209880000002,1,0,1
4510,1.7,90,23.51,4960.324570000001,1,0,0
4511,2.16,63,42.39,6831.007998,1,0,0
4512,3.67,50,21.5,6904.399575,1,0,0
4513,3.12,90,16.5,7606.618617,1,0,0
4514,2.34,50,13.44,2979.129812,1,0,0
4515,2.06,90,19.74,6257.6721689999995,1,1,0
4516,2.86,250,14.38,18944.07338,1,0,0
4517,1.47,125,24.38,7470.273362999999,1,0,0
4518,3.45,250,17.27,28743.22327,1,0,0
4519,1.91,200,39.94,15748.27716,1,0,0
4520,2.98,125,40.76,17197.01236,1,0,0
4521,3.54,250,31.13,37926.84382,1,1,0
4522,1.88,90,16.4,4615.680122,1,1,0
4523,1.48,90,12.11,3667.7979490000002,1,0,0
4524,3.98,125,41.01,20721.56003,1,0,0
4525,1.97,200,11.59,10367.129579999999,1,1,0
4526,1.65,90,43.2,6585.962186,1,0,0
4527,3.29,200,15.81,16895.071490000002,1,0,1
4528,1.71,63,22.51,3664.4261420000003,1,0,0
4529,1.83,200,36.19,16007.12555,1,1,0
4530,3.29,90,31.66,11877.917879999999,1,0,1
4531,2.84,200,14.72,17146.29799,1,1,0
4532,2.92,50,11.11,3694.5653700000003,1,0,1
4533,4.53,50,40.13,10051.77255,1,0,0
4534,2.05,315,19.81,20497.91673,1,1,0
4535,1.86,90,26.3,6137.288518,1,0,0
4536,4.22,90,15.73,13801.094140000001,1,0,0
4537,2.18,63,19.23,5348.034149,1,0,0
4538,1.26,90,16.57,3566.748113,1,1,0
4539,3.85,125,25.99,21969.064130000002,1,0,0
4540,1.95,125,38.06,11261.715240000001,1,0,0
4541,3.1,90,25.86,10316.69095,1,1,0
4542,1.06,125,25.86,4878.076282,1,0,1
4543,4.25,90,21.77,12567.77401,1,1,0
4544,2.48,63,28.57,5236.154565999999,1,0,0
4545,1.65,200,30.41,12207.70925,1,0,0
4546,3.96,90,39.37,15523.131000000001,1,1,0
4547,2.38,250,39.76,25884.12832,1,0,0
4548,2.27,63,13.16,3812.115011,1,1,0
4549,2.2,63,16.99,3862.1333649999997,1,1,0
4550,2.53,200,22.44,15318.486159999999,1,1,0
4551,2.94,50,38.7,6286.076743,1,0,0
4552,2.86,125,24.64,13126.36543,1,0,0
4553,3.03,90,15.94,7889.855614,1,0,1
4554,3.09,63,27.16,7705.139919,1,0,0
4555,3.63,200,11.37,19035.13689,1,0,0
4556,3.76,250,24.01,32420.51736,1,1,0
4557,2.67,63,16.77,4514.35186,1,0,0
4558,3.06,50,13.59,4726.091982,1,1,0
4559,1.66,90,15.38,4413.036893,1,0,0
4560,3.88,90,21.61,12140.58569,1,0,0
4561,2.28,200,32.39,17463.13006,1,0,1
4562,2.45,250,26.88,19676.986269999998,1,1,0
4563,3.24,200,12.33,16331.20238,1,0,0
4564,1.1,90,24.89,3936.8940369999996,1,0,1
4565,1.94,90,29.76,6376.921382,1,0,0
4566,2.3,50,16.27,3333.205747,1,0,1
4567,4.71,63,19.41,11090.20946,1,1,0
4568,3.71,90,24.89,13545.8148,1,0,0
4569,4.03,90,10.16,7161.615416,1,0,0
4570,3.0,63,23.22,5621.5900759999995,1,0,0
4571,2.63,63,15.59,4273.421558,1,0,0
4572,1.72,315,26.24,19486.4141,1,0,0
4573,2.02,125,18.0,7698.406295000001,1,1,0
4574,2.33,125,20.86,10724.873109999999,1,0,0
4575,2.01,250,29.56,19663.91903,1,0,0
4576,1.96,50,32.47,4247.080723,1,0,1
4577,1.88,63,17.54,3355.520397,1,0,0
4578,3.64,63,18.45,7489.5823359999995,1,1,0
4579,2.61,125,32.01,12469.386540000001,1,1,0
4580,2.13,125,28.78,10972.17059,1,0,1
4581,4.57,125,38.4,29880.56702,1,0,0
4582,3.57,200,20.51,21222.24731,1,1,0
4583,2.35,90,13.2,5802.800064999999,1,0,1
4584,1.42,63,26.8,3328.5679379999997,1,1,0
4585,2.31,200,27.96,18954.122730000003,1,0,1
4586,3.22,50,16.48,4310.350645,1,0,0
4587,1.71,90,26.31,5948.733902,1,0,1
4588,1.94,90,19.99,6267.699914,1,1,0
4589,1.61,90,16.44,4413.794201,1,0,0
4590,1.76,200,42.44,15798.26082,1,1,0
4591,2.3,63,39.0,6156.678657,1,1,0
4592,2.74,90,23.87,7739.248611,1,0,1
4593,1.56,125,27.24,6225.480671,1,0,0
4594,1.69,200,19.45,11342.008170000001,1,0,1
4595,2.45,90,31.75,8544.874936,1,0,0
4596,2.58,63,20.85,6326.639972,1,0,0
4597,2.63,63,23.39,7263.529917,1,0,0
4598,3.75,90,15.79,9673.520019,1,0,0
4599,1.84,50,38.22,3970.2786479999995,1,0,0
4600,2.73,125,22.15,12597.71702,1,0,0
4601,4.31,63,24.68,8758.983192,1,1,0
4602,2.0,50,29.45,4982.529327,1,0,1
4603,2.85,125,33.42,16023.544090000001,1,0,0
4604,3.32,200,23.6,29340.06135,1,1,0
4605,2.79,125,35.61,15188.875069999998,1,0,1
4606,3.24,63,18.98,5774.526321,1,0,0
4607,3.09,315,24.6,40655.68538,1,0,1
4608,2.76,200,27.96,19812.7575,1,0,0
4609,2.31,90,19.81,6719.8803370000005,1,1,0
4610,2.1,90,23.52,7120.433870000001,1,0,0
4611,2.41,200,36.56,17663.93425,1,1,0
4612,2.78,63,23.68,6700.7067799999995,1,1,0
4613,3.79,250,20.37,32730.23458,1,0,0
4614,4.13,90,32.47,16047.852030000002,1,0,0
4615,3.64,200,20.62,24084.79821,1,0,0
4616,3.0,63,41.81,7741.036327,1,1,0
4617,1.93,125,26.42,9106.257965,1,1,0
4618,1.89,315,13.22,17461.90891,1,0,1
4619,1.48,90,42.37,6054.2793759999995,1,0,0
4620,3.15,125,15.82,10840.82548,1,1,0
4621,2.35,63,15.26,4789.477281,1,0,0
4622,2.37,63,13.47,4701.014869,1,0,0
4623,3.59,90,14.96,10539.00281,1,0,0
4624,3.82,250,17.03,29703.440889999998,1,1,0
4625,2.26,90,22.92,8030.050376,1,1,0
4626,1.98,63,20.55,4362.94464,1,0,0
4627,3.38,125,20.86,13687.87483,1,0,0
4628,1.93,315,25.8,21169.91041,1,0,1
4629,2.87,63,19.28,6849.0865109999995,1,1,0
4630,1.96,50,27.23,3726.710046,1,1,0
4631,2.98,50,37.65,6237.154541,1,0,0
4632,2.06,250,35.91,21895.47504,1,0,0
4633,2.35,200,28.88,19362.28361,1,1,0
4634,3.47,63,20.7,7255.946195,1,1,0
4635,4.37,125,39.83,22819.42561,1,0,0
4636,3.22,50,26.46,5345.188055,1,0,0
4637,1.17,63,18.27,2058.6341199999997,1,1,0
4638,1.94,63,27.97,5046.532927,1,0,0
4639,2.77,125,29.64,15636.7038,1,0,0
4640,3.62,200,20.11,25447.27362,1,0,1
4641,3.33,125,27.37,15163.00719,1,0,1
4642,2.41,63,29.94,5576.2080590000005,1,0,1
4643,1.91,250,40.54,20508.29754,1,1,0
4644,2.13,200,24.36,15989.35866,1,1,0
4645,2.3,63,22.76,5231.943089,1,0,0
4646,1.87,250,23.61,15468.730880000001,1,0,0
4647,3.16,200,33.36,28497.331489999997,1,0,0
4648,3.33,125,23.98,15625.61977,1,0,0
4649,3.85,63,29.83,10385.95124,1,0,0
4650,3.04,90,35.23,10357.24217,1,0,0
4651,1.89,125,38.16,8795.776246,1,0,0
4652,1.67,250,21.89,16325.458840000001,1,1,0
4653,2.9,200,22.6,20603.5148,1,0,0
4654,1.86,50,27.69,3614.95405,1,0,1
4655,2.29,63,21.68,4966.17419,1,1,0
4656,1.81,90,27.13,5529.1790280000005,1,0,0
4657,2.57,90,17.95,7577.086343999999,1,0,0
4658,2.88,50,31.16,5679.245583,1,0,0
4659,3.68,90,29.91,14616.09281,1,0,1
4660,2.09,90,13.44,5399.1371149999995,1,1,0
4661,1.66,90,34.19,5381.04543,1,0,0
4662,2.39,63,23.54,5328.821894,1,0,0
4663,2.63,50,10.94,3676.235247,1,0,0
4664,2.51,90,12.15,6272.240698,1,0,0
4665,1.6,200,48.07,14630.25296,1,1,0
4666,3.34,125,28.0,15593.21536,1,0,1
4667,3.14,50,23.36,5508.645853,1,0,0
4668,2.99,125,18.7,12820.19427,1,0,0
4669,3.79,90,17.34,12157.149220000001,1,0,0
4670,3.51,200,21.9,20737.65451,1,1,0
4671,2.21,90,28.09,6878.3505829999995,1,1,0
4672,2.93,50,24.73,4898.046098,1,0,1
4673,3.75,90,29.51,11937.17114,1,0,0
4674,3.58,63,18.41,6340.5948530000005,1,0,0
4675,4.44,90,37.36,18750.20878,1,1,0
4676,3.02,250,19.12,22739.734269999997,1,1,0
4677,3.09,125,14.86,10574.54124,1,0,0
4678,3.49,90,32.74,13257.03824,1,0,0
4679,1.35,250,23.6,12134.08185,1,0,0
4680,1.36,63,22.09,2907.8173239999996,1,1,0
4681,1.71,63,13.39,3176.16316,1,1,0
4682,2.01,90,23.46,6419.16142,1,0,1
4683,1.36,250,22.51,10557.17136,1,0,1
4684,2.95,90,16.2,7300.949970999999,1,0,0
4685,2.05,63,16.43,3765.019353,1,1,0
4686,4.1,200,26.71,28909.41756,1,1,0
4687,1.62,200,15.25,9294.446092,1,0,0
4688,2.57,63,32.02,7532.559331,1,0,0
4689,1.78,200,27.64,13825.093469999998,1,0,0
4690,2.12,250,13.27,14956.1195,1,0,0
4691,2.86,125,43.13,19175.36836,1,0,0
4692,2.82,90,37.2,9901.110682999999,1,0,0
4693,3.6,250,15.15,28033.988189999996,1,1,0
4694,2.99,63,26.61,8546.534498,1,0,0
4695,3.61,125,16.73,14810.61085,1,0,0
4696,4.39,200,18.57,24137.66474,1,0,0
4697,4.41,125,22.15,16720.31353,1,0,1
4698,3.02,90,21.06,8708.058142,1,0,0
4699,3.53,250,24.78,40383.35342,1,0,1
4700,2.92,50,14.82,4947.383801,1,0,0
4701,1.8,90,21.64,5494.020879,1,0,0
4702,2.63,63,11.54,3978.761321,1,0,1
4703,2.39,63,16.68,4986.523588,1,1,0
4704,2.49,90,13.38,6274.491676,1,0,1
4705,2.57,200,28.24,18866.24567,1,0,0
4706,3.73,63,28.58,8941.04978,1,0,0
4707,3.94,50,21.48,6065.038384,1,0,0
4708,1.16,63,25.83,2315.247384,1,0,0
4709,2.01,250,46.34,19874.712340000002,1,0,0
4710,3.61,50,18.61,6311.1841030000005,1,1,0
4711,2.13,50,17.71,3347.473728,1,0,0
4712,2.42,250,31.98,23180.88073,1,0,1
4713,2.89,63,16.28,4292.523448,1,0,0
4714,3.09,250,18.61,28481.110480000003,1,0,0
4715,2.62,125,37.6,13325.79104,1,0,0
4716,1.67,90,38.22,6232.326625,1,1,0
4717,2.7,125,11.99,8673.16195,1,0,1
4718,2.96,90,26.53,8945.662587,1,0,0
4719,3.58,50,38.28,8678.904658,1,0,0
4720,1.77,63,14.06,3143.215186,1,1,0
4721,3.29,90,11.96,9066.454025,1,0,0
4722,2.69,90,28.76,10298.82502,1,0,0
4723,2.0,200,38.45,18168.26983,1,0,0
4724,3.69,90,19.68,10389.766520000001,1,1,0
4725,3.47,63,21.67,7424.030416,1,1,0
4726,3.23,50,27.14,6503.2685759999995,1,0,0
4727,1.95,90,34.57,6127.477868999999,1,0,0
4728,2.21,315,17.51,18478.30266,1,1,0
4729,2.12,125,17.03,7366.154625,1,0,0
4730,3.58,200,19.76,21912.01436,1,0,0
4731,2.04,63,23.17,4786.531077000001,1,0,1
4732,3.78,50,14.45,5634.116621,1,1,0
4733,2.46,125,42.16,13406.52137,1,0,1
4734,3.51,50,18.24,5213.297366,1,0,0
4735,2.59,315,37.19,34712.5656,1,0,1
4736,2.71,90,33.3,10411.55103,1,0,0
4737,1.72,200,34.51,13565.87321,1,0,1
4738,2.85,50,15.89,3815.3903090000003,1,0,1
4739,3.38,200,39.28,28929.60366,1,0,1
4740,1.34,250,18.07,11473.42593,1,1,0
4741,2.56,200,30.56,19924.890580000003,1,0,1
4742,1.7,63,29.54,4760.484779,1,0,0
4743,3.06,90,22.05,10347.31721,1,0,1
4744,2.4,90,24.3,8149.9627629999995,1,0,1
4745,2.27,125,10.37,6133.494592,1,0,0
4746,1.9,90,21.27,5758.60383,1,1,0
4747,3.17,63,21.12,6185.3151100000005,1,1,0
4748,2.1,90,42.77,9023.874695999999,1,0,0
4749,3.84,50,33.14,7520.8238329999995,1,0,1
4750,1.39,125,23.69,5615.976424,1,0,0
4751,2.26,125,15.22,7888.744218000001,1,1,0
4752,2.45,50,15.08,3586.291759,1,1,0
4753,1.97,315,27.92,23349.07806,1,0,0
4754,1.88,50,23.04,3261.226816,1,0,0
4755,1.75,63,16.69,3194.9113399999997,1,0,0
4756,2.68,450,17.35,30847.505960000002,1,0,1
4757,2.63,250,20.57,23890.38811,1,0,1
4758,2.54,250,17.94,21159.83989,1,1,0
4759,1.29,125,28.68,5697.5167409999995,1,0,0
4760,3.86,125,28.88,15618.042430000001,1,0,0
4761,2.1,90,42.2,8064.574667,1,0,0
4762,3.01,90,18.78,9281.179438,1,0,1
4763,2.21,90,17.56,6217.559111,1,0,0
4764,1.97,63,30.66,5390.5782039999995,1,0,0
4765,3.06,315,24.38,36802.463130000004,1,0,0
4766,3.66,125,26.26,15103.6836,1,0,0
4767,2.37,125,27.68,12307.69269,1,0,0
4768,1.72,50,19.07,2249.965711,1,0,0
4769,3.59,50,22.52,5171.583047,1,1,0
4770,2.34,90,13.76,6383.378532,1,1,0
4771,2.01,90,28.16,7271.029726999999,1,0,0
4772,1.94,63,26.41,4569.788861999999,1,0,0
4773,1.17,90,38.93,4391.810032,1,0,1
4774,1.94,50,14.53,2762.58761,1,0,0
4775,2.58,125,23.64,13609.13289,1,0,1
4776,2.35,200,39.55,24746.91065,1,0,0
4777,3.89,90,15.2,9200.331102,1,0,0
4778,3.97,63,20.15,7638.63218,1,1,0
4779,2.63,90,15.06,6728.425356999999,1,1,0
4780,1.83,63,16.04,3587.561349,1,0,0
4781,3.01,90,18.17,9237.104843000001,1,0,0
4782,3.74,63,17.14,8426.560836,1,0,0
4783,2.79,50,45.66,6671.848948,1,0,1
4784,1.94,200,28.65,11764.37904,1,0,0
4785,2.78,63,28.41,7270.798697,1,0,0
4786,1.98,90,26.91,6901.259273000001,1,0,1
4787,3.51,63,33.62,8579.846403,1,0,0
4788,1.63,125,11.57,5640.948015999999,1,1,0
4789,1.63,90,13.5,3963.3649600000003,1,0,0
4790,2.97,250,8.37,15870.117690000001,1,0,1
4791,3.51,90,24.3,8847.073115000001,1,0,0
4792,3.32,125,40.73,18342.921769999997,1,0,1
4793,1.97,90,28.07,5730.1897149999995,1,0,0
4794,3.03,125,23.16,13226.88862,1,1,0
4795,1.87,250,33.78,20136.1301,1,0,1
4796,2.55,250,16.33,18444.06855,1,0,0
4797,1.94,90,11.78,5029.027252000001,1,1,0
4798,2.87,50,23.55,4588.748306,1,0,0
4799,3.9,50,17.46,6838.815186,1,0,1
